Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1980","1980","kg/ha","8189.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1981","1981","kg/ha","7549.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1982","1982","kg/ha","7836.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1983","1983","kg/ha","9147.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1984","1984","kg/ha","9157.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1985","1985","kg/ha","6644.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1986","1986","kg/ha","6804.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1987","1987","kg/ha","10339.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1988","1988","kg/ha","8777.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1989","1989","kg/ha","8874.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1990","1990","kg/ha","7141.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1991","1991","kg/ha","7406.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1992","1992","kg/ha","10092.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1993","1993","kg/ha","8096.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1994","1994","kg/ha","9374.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1995","1995","kg/ha","7124.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1996","1996","kg/ha","6305.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1997","1997","kg/ha","8944.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1998","1998","kg/ha","7706","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","1999","1999","kg/ha","8351.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2000","2000","kg/ha","7441.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2001","2001","kg/ha","7584.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2002","2002","kg/ha","5591.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2003","2003","kg/ha","5464.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2004","2004","kg/ha","8107.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2005","2005","kg/ha","7104.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2006","2006","kg/ha","8095.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2007","2007","kg/ha","8528.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2008","2008","kg/ha","6732.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2009","2009","kg/ha","11638","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2010","2010","kg/ha","8257.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2011","2011","kg/ha","8735.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2012","2012","kg/ha","11002.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2013","2013","kg/ha","8262.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2014","2014","kg/ha","9086.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2015","2015","kg/ha","8444.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2016","2016","kg/ha","8690.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2017","2017","kg/ha","10604.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2018","2018","kg/ha","9082.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2019","2019","kg/ha","9244.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2020","2020","kg/ha","8573.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2021","2021","kg/ha","9410.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2022","2022","kg/ha","5786.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2023","2023","kg/ha","9025.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01344.02","Cherries","2024","2024","kg/ha","8610.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1961","1961","kg/ha","14268.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1962","1962","kg/ha","13703","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1963","1963","kg/ha","15819","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1964","1964","kg/ha","14379.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1965","1965","kg/ha","17845.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1966","1966","kg/ha","15312.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1967","1967","kg/ha","12627.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1968","1968","kg/ha","14692.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1969","1969","kg/ha","16084.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1970","1970","kg/ha","12991","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1971","1971","kg/ha","16734.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1972","1972","kg/ha","10884","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1973","1973","kg/ha","17149.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1974","1974","kg/ha","16092.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1975","1975","kg/ha","15626.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1976","1976","kg/ha","14057.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1977","1977","kg/ha","13303.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1978","1978","kg/ha","14214.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01330","Grapes","1979","1979","kg/ha","16057.4","A","Official figure",""
